ts,uid,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,community_id,datetime,label_technique,label_tactic,label_binary
"1,663,787,684.592",CFk26e1pA78BIOk4W5,143.88.5.11,"54,412",143.88.5.12,"61,913",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hqtSp4N2YZPtaP+1TQ4FebYB2ck=,"9/21/2022, 12:14:44 PM",T1587,Resource Development,1
"1,663,788,922.714",CRsnWy2BgheBsEXeij,143.88.5.11,"44,184",143.88.5.12,"53,347",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Kdo9lf2EOSGZ1OhPTUAqNZENo3E=,"9/21/2022, 12:35:22 PM",T1587,Resource Development,1
"1,663,788,946.964",COoCfc3RpFIjRnpk38,143.88.5.11,"44,183",143.88.5.12,"7,179",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Nt2inB+Ja9bVJBESa7pnA5U9Rqg=,"9/21/2022, 12:35:46 PM",T1587,Resource Development,1
"1,663,787,684.478",CDkXW610Fic4Vn0Om5,143.88.5.11,"54,413",143.88.5.12,"43,900",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:mI+UH0uLm72MQpVGEstUMpj2Mjc=,"9/21/2022, 12:14:44 PM",T1587,Resource Development,1
"1,663,788,947.929",CmdL0c1Omp66KuwAT9,143.88.5.11,"44,183",143.88.5.12,"20,894",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:80ANvslrD66Vgn10EGKzvpuEGVc=,"9/21/2022, 12:35:47 PM",T1587,Resource Development,1
"1,663,787,621.719",C8VhuP3oUOEKRN6Z12,143.88.5.11,"54,412",143.88.5.12,"56,686",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ttcAmkIWxsGLrMxa6nu5+zFP7k8=,"9/21/2022, 12:13:41 PM",T1587,Resource Development,1
"1,663,788,929.922",CIs8Ra3zHVQUsZsVr9,143.88.5.11,"44,184",143.88.5.12,"2,404",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:BlaxtNDZ0vor7gxeHf8Pctpe1PA=,"9/21/2022, 12:35:29 PM",T1587,Resource Development,1
"1,663,787,672.286",Clqiubpzmm3hnbjv7,143.88.5.11,"54,412",143.88.5.12,"43,294",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:CG/oLHTQ5yTL8DyHaK/3iIEDHAo=,"9/21/2022, 12:14:32 PM",T1587,Resource Development,1
"1,663,788,941.776",C6Z6rr1eqOQVbdhKA8,143.88.5.11,"44,184",143.88.5.12,"2,820",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:mEqDiYYNLcpwwclIwPcNIMXcU6A=,"9/21/2022, 12:35:41 PM",T1587,Resource Development,1
"1,663,788,897.392",CmPvK94iBQuDTVPU88,143.88.5.11,"44,183",143.88.5.12,"13,098",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0BPgbEytAjplSpla1buU0g3/+eQ=,"9/21/2022, 12:34:57 PM",T1587,Resource Development,1
"1,663,788,879.338",CJfksG3qybewSJHGDh,143.88.5.11,"44,183",143.88.5.12,"41,116",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xiFi5Mai60MUsZ1PWkcAnnOuByE=,"9/21/2022, 12:34:39 PM",T1587,Resource Development,1
"1,663,787,667.874",CFqMT81p39pnLNgu6i,143.88.5.11,"54,413",143.88.5.12,"15,993",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:GwLHPsrEMCptC0B2tJ7Q/qZwMbM=,"9/21/2022, 12:14:27 PM",T1587,Resource Development,1
"1,663,788,884.887",CuDC701g80HQFutxsf,143.88.5.11,"44,184",143.88.5.12,"20,420",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:um7JJN22Eo45C3FfnPcrpGH9j3M=,"9/21/2022, 12:34:44 PM",T1587,Resource Development,1
"1,663,788,871.27",Cg54h91ypzvBem9Hsa,143.88.5.11,"44,183",143.88.5.12,"50,739",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:R71pauatP2kghCWUlthUY7F35lE=,"9/21/2022, 12:34:31 PM",T1587,Resource Development,1
"1,663,788,946.818",CmmoB22fRmGxdlp1v5,143.88.5.11,"44,184",143.88.5.12,"7,685",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:X+AIDxX2FQwyQbBf+6a5ByLMUN8=,"9/21/2022, 12:35:46 PM",T1587,Resource Development,1
"1,663,788,907.663",CTdP5D3Ja616Bf1q6j,143.88.5.11,"44,184",143.88.5.12,"58,265",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:clzbOLz+XCW8bL/X8093I4ZF/uw=,"9/21/2022, 12:35:07 PM",T1587,Resource Development,1
"1,663,788,880.414",CPADl92TljM2HGLYa4,143.88.5.11,"44,184",143.88.5.12,"56,261",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:m8dyyeoDSf1auWPDC0Eo1L9d3yA=,"9/21/2022, 12:34:40 PM",T1587,Resource Development,1
"1,663,788,903.045",CKI1Oj2aVbxqdxCNLi,143.88.5.11,"44,183",143.88.5.12,"5,809",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ghac8Z3u9dY0G1t0riLzwe5ZACY=,"9/21/2022, 12:35:03 PM",T1587,Resource Development,1
"1,663,787,624.919",CzGEjm3Y4H83FEJAZk,143.88.5.11,"54,413",143.88.5.12,"25,758",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6XKhmGMhAD0ff9Zb9gDT++AHRGM=,"9/21/2022, 12:13:44 PM",T1587,Resource Development,1
"1,663,788,934.174",CVD85CJy0wGqrhXD7,143.88.5.11,"44,184",143.88.5.12,"34,587",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:KTnitHleHUScEf29TPOJ6ecVN9o=,"9/21/2022, 12:35:34 PM",T1587,Resource Development,1
"1,663,788,939.632",CJTM732LtdJ9jgbP2j,143.88.5.11,"44,184",143.88.5.12,"25,834",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:W8eFIFPtQ8cxQxfjg8kXEtAcrew=,"9/21/2022, 12:35:39 PM",T1587,Resource Development,1
"1,663,788,868.604",CFEziZ13xlc9uCKsv1,143.88.5.11,"44,183",143.88.5.12,"12,400",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:pb+EXUZX7tDU3W1NVjE/DOIAMz0=,"9/21/2022, 12:34:28 PM",T1587,Resource Development,1
"1,663,788,883.588",CoXgFxjgWeeAlwEsh,143.88.5.11,"44,184",143.88.5.12,"59,610",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3z1tYqliSXc8sCZovi/cwcLUfHc=,"9/21/2022, 12:34:43 PM",T1587,Resource Development,1
"1,663,788,927.929",CArx214qqTxvF9u6U3,143.88.5.11,"44,183",143.88.5.12,"58,296",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+qRJHnzaMPp0Tr67XNHZ4d2Ikj8=,"9/21/2022, 12:35:27 PM",T1587,Resource Development,1
"1,663,788,935.816",CyUuha3PjoOfDowkBk,143.88.5.11,"44,183",143.88.5.12,"50,206",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XVoK/I6HhAlDzlGRK3Qmx6+Y3Ns=,"9/21/2022, 12:35:35 PM",T1587,Resource Development,1
"1,663,788,915.418",CsEZWD4WQyRNWkjlF5,143.88.5.11,"44,183",143.88.5.12,"37,858",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:zIKe4cLUt1PXvI7QyygfSXExqqw=,"9/21/2022, 12:35:15 PM",T1587,Resource Development,1
"1,663,787,677.012",Cw0Trr18iTve6hUxlj,143.88.5.11,"54,412",143.88.5.12,"36,431",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:lOVvyb4bQLYpsGqV1dfteYbylqQ=,"9/21/2022, 12:14:37 PM",T1587,Resource Development,1
"1,663,787,645.778",CCsECa1ZzbjveRrEd6,143.88.5.11,"54,412",143.88.5.12,"38,746",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:PnVz/DyViLPbEO+6WPpCMhrqy3c=,"9/21/2022, 12:14:05 PM",T1587,Resource Development,1
"1,663,788,938.643",COM9Pz4SPLwDpgmyoh,143.88.5.11,"44,184",143.88.5.12,"60,672",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:SIg6hnqr9tjkjhdw7OjUvKszV5c=,"9/21/2022, 12:35:38 PM",T1587,Resource Development,1
"1,663,787,631.957",CgRgGf1zxpdGCJIL66,143.88.5.11,"54,413",143.88.5.12,"32,697",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:2EgBl63ELeUPOJbYodlCPDXhIiY=,"9/21/2022, 12:13:51 PM",T1587,Resource Development,1
"1,663,788,941.139",CbWLq70T45mUV2LH8,143.88.5.11,"44,183",143.88.5.12,"56,840",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:55vMLG+r+w+LLBH0smWhdfr5VrE=,"9/21/2022, 12:35:41 PM",T1587,Resource Development,1
"1,663,788,943.969",CzJzJd4KZoEvSGyNB1,143.88.5.11,"44,184",143.88.5.12,"62,350",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:5Df5OOcaIZAvwp0m90elda12nO4=,"9/21/2022, 12:35:43 PM",T1587,Resource Development,1
"1,663,788,914.299",CFzikAWvxd1kadTcj,143.88.5.11,"44,184",143.88.5.12,"45,902",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cT1xUfi4z64zfMjLAN6GdTlH3qA=,"9/21/2022, 12:35:14 PM",T1587,Resource Development,1
"1,663,787,664.795",CAhrUZ3vvyJvLvkyBe,143.88.5.11,"54,412",143.88.5.12,"2,939",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XlYUQd8FVJWY3YrrZLzS2ItDN0Y=,"9/21/2022, 12:14:24 PM",T1587,Resource Development,1
"1,663,787,657.769",Cgy3EL2vReFF7SZQ9,143.88.5.11,"54,412",143.88.5.12,"26,450",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:GRufo4fM+QvDTWiAQgE0SpdBuV0=,"9/21/2022, 12:14:17 PM",T1587,Resource Development,1
"1,663,788,882.024",CH0Zmf16ysplpw9Fxf,143.88.5.11,"44,184",143.88.5.12,"40,775",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:1MI2WxO70/n9N6Jp6CdLCIWjXjY=,"9/21/2022, 12:34:42 PM",T1587,Resource Development,1
"1,663,787,686.198",CycAgz2bWUfpH4z5V3,143.88.5.11,"54,413",143.88.5.12,"1,962",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:3J5CDMou6fIX1LjjfyIFVMYElFs=,"9/21/2022, 12:14:46 PM",T1587,Resource Development,1
"1,663,788,901.07",CiMkvK3pJahhXm6uce,143.88.5.11,"44,183",143.88.5.12,"47,592",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:4Xf/OX1xEGWqyCgiVxHOGDxQ/rE=,"9/21/2022, 12:35:01 PM",T1587,Resource Development,1
"1,663,788,908.442",Cdtws14ToclUFRxau3,143.88.5.11,"44,184",143.88.5.12,"55,715",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:sDqQW7EKLTtHvLgXIyY1EttlB+c=,"9/21/2022, 12:35:08 PM",T1587,Resource Development,1
"1,663,787,639.569",Cx1E1D3a8E8ugA1w3e,143.88.5.11,"54,413",143.88.5.12,"48,047",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xGaJ0BCP3nZi/VwjGr0bSH20DXM=,"9/21/2022, 12:13:59 PM",T1587,Resource Development,1
"1,663,788,867.422",CBY6mcs3zodKNIS5k,143.88.5.11,"44,183",143.88.5.12,"25,025",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hL7vk9YvaWTpZ7Ok/de+LPoqEOM=,"9/21/2022, 12:34:27 PM",T1587,Resource Development,1
"1,663,788,940.729",CE8INt3fzDGK9ESB6b,143.88.5.11,"44,183",143.88.5.12,"57,062",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:LxiAwn63NPZxbwHePoJpJtONR2A=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,788,927.216",CidbdH3NZATP0PKVd1,143.88.5.11,"44,183",143.88.5.12,"33,405",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:bnY8PtU1DJE3XX84mIaRaQTS5QQ=,"9/21/2022, 12:35:27 PM",T1587,Resource Development,1
"1,663,788,889.188",C3I5BV3CoZOXMEaU75,143.88.5.11,"44,184",143.88.5.12,"53,319",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:r5Ue66A4axEeVw/VCtW8CpGT4ps=,"9/21/2022, 12:34:49 PM",T1587,Resource Development,1
"1,663,788,887.704",Cg5TaC1YIlgOLOs42d,143.88.5.11,"44,183",143.88.5.12,"53,168",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cnfjghG/mGpo1SIMwSOv99QnFS4=,"9/21/2022, 12:34:47 PM",T1587,Resource Development,1
"1,663,788,941.144",CMdZWS2ywfGWiiJ9G7,143.88.5.11,"44,183",143.88.5.12,"63,740",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:q+tz3TXzO4ljq7qRNZsKmcWgwn8=,"9/21/2022, 12:35:41 PM",T1587,Resource Development,1
"1,663,787,680.087",CzID0s31r2BDubBymg,143.88.5.11,"54,412",143.88.5.12,"23,329",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:mOacXnoffScxNNp0+KcLfkSFv5k=,"9/21/2022, 12:14:40 PM",T1587,Resource Development,1
"1,663,787,650.841",CjQfoC4iOTlnRN7Rxj,143.88.5.11,"54,413",143.88.5.12,"57,904",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/ke8+ecXLEPHFzbNxkPiN3RejIg=,"9/21/2022, 12:14:10 PM",T1587,Resource Development,1
"1,663,787,680.368",CaUDUB22QOmwmn4DNd,143.88.5.11,"54,412",143.88.5.12,"38,529",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7Rh0Pq2L59Cv8kRzbuyds2Zogdk=,"9/21/2022, 12:14:40 PM",T1587,Resource Development,1
"1,663,788,904.886",CbR4HL1vQreTVfATpj,143.88.5.11,"44,183",143.88.5.12,"49,117",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:k9F8aoHgiPH3jmknLUVbxOGmfYE=,"9/21/2022, 12:35:04 PM",T1587,Resource Development,1
"1,663,787,618.348",CEkyrh4lwFRsKr85A4,143.88.5.11,"54,412",143.88.5.12,"46,211",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:n3gUsS4wUPk9CLA2s0UEdLxpjuA=,"9/21/2022, 12:13:38 PM",T1587,Resource Development,1
"1,663,787,627.407",CApsesTcE8SZCvSh8,143.88.5.11,"54,413",143.88.5.12,"44,067",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:r88x34vWSYpZKYuiY4IUa1NB3tU=,"9/21/2022, 12:13:47 PM",T1587,Resource Development,1
"1,663,788,889.286",C8ZNqKikkiHIUZOXi,143.88.5.11,"44,183",143.88.5.12,"55,913",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:g/8dZLzzA22iuVEHnuEMcFOIjeY=,"9/21/2022, 12:34:49 PM",T1587,Resource Development,1
"1,663,787,681.095",CibXcl3nkHM55WNMYb,143.88.5.11,"54,413",143.88.5.12,"14,496",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:FsHu7ohhvnO7i+S4GMx4wPBCH0c=,"9/21/2022, 12:14:41 PM",T1587,Resource Development,1
"1,663,788,917.491",CxhDzo14Ri7Ua9PLpg,143.88.5.11,"44,183",143.88.5.12,"19,379",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:bwRlSqm+Ju02n3KOomsv13oEllw=,"9/21/2022, 12:35:17 PM",T1587,Resource Development,1
"1,663,788,937.508",Cgr1zw3gPzzsAdgZ43,143.88.5.11,"44,184",143.88.5.12,"59,970",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Xo+ycRjUUQ+ThelXfmQT5KJYOEA=,"9/21/2022, 12:35:37 PM",T1587,Resource Development,1
"1,663,788,899.241",CjfzcCqkTCBhTlh27,143.88.5.11,"44,184",143.88.5.12,"15,010",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Xb6YVprxVhAz46O0wBYlwB6VVB0=,"9/21/2022, 12:34:59 PM",T1587,Resource Development,1
"1,663,788,936.988",C1Ur9LskCjjkyVcij,143.88.5.11,"44,184",143.88.5.12,"9,959",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:rPZc1qZ8bGuDrvaqafK471nUdq0=,"9/21/2022, 12:35:36 PM",T1587,Resource Development,1
"1,663,787,645.356",CGGPiC4wor3qumLcRc,143.88.5.11,"54,413",143.88.5.12,"46,595",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:eLnkZZbgIY/a/dk0aNDLBuZ7JEE=,"9/21/2022, 12:14:05 PM",T1587,Resource Development,1
"1,663,787,667.431",CA5LHd4QBWJOjR3bT8,143.88.5.11,"54,413",143.88.5.12,"10,729",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ZL4UVJ3D33/0Ac2SRDucFcJvybQ=,"9/21/2022, 12:14:27 PM",T1587,Resource Development,1
"1,663,788,874.298",CXApvO3KKlyb2ndyrg,143.88.5.11,"44,183",143.88.5.12,"10,387",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:l5rZQ2oXHpFVJhutdrllRR3OaKM=,"9/21/2022, 12:34:34 PM",T1587,Resource Development,1
"1,663,787,653.087",CodKzmVLBMnXybTek,143.88.5.11,"54,413",143.88.5.12,"38,724",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:kZ4+DKRlWUiWU4O6lnc9ZMfoWWs=,"9/21/2022, 12:14:13 PM",T1587,Resource Development,1
"1,663,787,637.246",C00tC61IZZYIofkDm3,143.88.5.11,"54,413",143.88.5.12,"42,549",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:gfSqd22RBUUxO0X/6xY5fkdRixM=,"9/21/2022, 12:13:57 PM",T1587,Resource Development,1
"1,663,787,640.705",CriRyW1af86W2nZFc6,143.88.5.11,"54,413",143.88.5.12,"12,714",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0XswACby/47b6WEOwIcy4HKTFtU=,"9/21/2022, 12:14:00 PM",T1587,Resource Development,1
"1,663,787,672.51",CEln9Q1hoyp0ieZZP8,143.88.5.11,"54,413",143.88.5.12,"62,225",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:GbYSmhOVvPE2fS+80lRoaYnzjuA=,"9/21/2022, 12:14:32 PM",T1587,Resource Development,1
"1,663,787,659.344",CPNQ1u35jlZ3gU3ngi,143.88.5.11,"54,413",143.88.5.12,"44,044",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:8t5ou1DBHsQWzZWtadES5c7+O5k=,"9/21/2022, 12:14:19 PM",T1587,Resource Development,1
"1,663,788,934.416",C8KtZp2vydltr63vg8,143.88.5.11,"44,183",143.88.5.12,"8,708",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Ag6R/vJWapLoObD/+CWYsxDnLO8=,"9/21/2022, 12:35:34 PM",T1587,Resource Development,1
"1,663,788,931.474",CzlyNN2vCXrky3H61c,143.88.5.11,"44,184",143.88.5.12,"3,561",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:TSE/2wc53Twc+2SGjy4VWvMS+u0=,"9/21/2022, 12:35:31 PM",T1587,Resource Development,1
"1,663,787,641.739",C6jWBL2lY2jzaftAmg,143.88.5.11,"54,413",143.88.5.12,"37,097",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:drJC95TFtZYG48bMttkUEZ3N4uM=,"9/21/2022, 12:14:01 PM",T1587,Resource Development,1
"1,663,788,927.924",CrHc5e2GXX5qWIGPe,143.88.5.11,"44,184",143.88.5.12,"50,344",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Vyn1CXwXTbUo+cqP2JOWiRkZ/+s=,"9/21/2022, 12:35:27 PM",T1587,Resource Development,1
"1,663,788,869.976",CI7vP42JFY0sAxyVDi,143.88.5.11,"44,183",143.88.5.12,"33,642",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:zErHYTbwdaRI1nEFsJBUC4jkiK4=,"9/21/2022, 12:34:29 PM",T1587,Resource Development,1
"1,663,787,665.662",Ca5jsv2a5NkXZw7bZ1,143.88.5.11,"54,412",143.88.5.12,"56,449",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ZUvLrayVktggZe7EDANHBZ3vpQA=,"9/21/2022, 12:14:25 PM",T1587,Resource Development,1
"1,663,788,936.305",C5osjV1u1haV8zyDJ5,143.88.5.11,"44,184",143.88.5.12,"5,041",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Q8F1EbhsjI3AlkNrm2/zZXZxjZk=,"9/21/2022, 12:35:36 PM",T1587,Resource Development,1
"1,663,787,675.442",C3C75u3l3cWj0mKhl3,143.88.5.11,"54,412",143.88.5.12,"50,343",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Jbq6owG+gcXsHdSiIcfbucKByvw=,"9/21/2022, 12:14:35 PM",T1587,Resource Development,1
"1,663,787,646.591",C6D9Ni3Ubx6WpRGj8j,143.88.5.11,"54,413",143.88.5.12,"28,937",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:uQDDULywOpncoO4LLdQGfQAAA5w=,"9/21/2022, 12:14:06 PM",T1587,Resource Development,1
"1,663,787,682.552",CelyEQ29rxUcjTiaR7,143.88.5.11,"54,413",143.88.5.12,"16,046",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:lc5NNUg4UtA/zsgZkabqiDYvhBk=,"9/21/2022, 12:14:42 PM",T1587,Resource Development,1
"1,663,787,665.843",Cpw6QP0xGjrj5SARc,143.88.5.11,"54,413",143.88.5.12,"3,160",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:HmjAD6QYML5u3kgUPzViUz2lFpw=,"9/21/2022, 12:14:25 PM",T1587,Resource Development,1
"1,663,788,899.807",CnJB5FEXAQC1YPWle,143.88.5.11,"44,183",143.88.5.12,"42,532",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:tJ/+5dg5ZK5BjHysO8qzsmPOKxQ=,"9/21/2022, 12:34:59 PM",T1587,Resource Development,1
"1,663,787,642.539",CDkEXs2ikJknN6SPsc,143.88.5.11,"54,413",143.88.5.12,"48,040",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ZAVa3OdDXIhjxbr6FLEgPDU64+c=,"9/21/2022, 12:14:02 PM",T1587,Resource Development,1
"1,663,788,915.266",Cm5fe232Ek2LHHU0M4,143.88.5.11,"44,183",143.88.5.12,"61,126",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:k4GMEUf+Gkujon+PJ4f1pGvm21c=,"9/21/2022, 12:35:15 PM",T1587,Resource Development,1
"1,663,788,931.235",CJK3Pi4r4x7L5edAe3,143.88.5.11,"44,183",143.88.5.12,"9,394",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xyu3Fhi/AdLL7C6iJF29OT/bxlI=,"9/21/2022, 12:35:31 PM",T1587,Resource Development,1
"1,663,788,893.47",CcoNok1e2K7v6zP0C1,143.88.5.11,"44,184",143.88.5.12,"51,284",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cg/Lg1Vmx2usrwQcwtV1kDj61cQ=,"9/21/2022, 12:34:53 PM",T1587,Resource Development,1
"1,663,787,673.092",CgNl9b4jz1eXK7F4Sa,143.88.5.11,"54,413",143.88.5.12,"26,818",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:NtaZHZcfpCcoJKX8cx6+gQa/MEs=,"9/21/2022, 12:14:33 PM",T1587,Resource Development,1
"1,663,787,639.533",Cu4hga4RwrMFhWBGR3,143.88.5.11,"54,413",143.88.5.12,"14,259",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:UILHp+Hu7Ns4T4XFH1tz2+5qSuM=,"9/21/2022, 12:13:59 PM",T1587,Resource Development,1
"1,663,787,674.025",CsKRo52zacAoQy05L3,143.88.5.11,"54,412",143.88.5.12,"16,868",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:dh001F3NdHcDD+JP8x06+FdWjQc=,"9/21/2022, 12:14:34 PM",T1587,Resource Development,1
"1,663,787,627.407",CW57PS1SWgI719Lukj,143.88.5.11,"54,413",143.88.5.12,"36,595",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:HKfjleRlVVzHUu0D7szeYdX7M1g=,"9/21/2022, 12:13:47 PM",T1587,Resource Development,1
"1,663,787,665.996",CDJ4py4Cz2GeQoM514,143.88.5.11,"54,413",143.88.5.12,"44,601",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:JZP5ZXPI37MLRm/XbKqWqtTi1jE=,"9/21/2022, 12:14:25 PM",T1587,Resource Development,1
"1,663,787,653.471",CsxueOmthdCvF0Pxe,143.88.5.11,"54,413",143.88.5.12,"39,550",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:JPXAy9MVuzjKrAywKEYP6DXnFVU=,"9/21/2022, 12:14:13 PM",T1587,Resource Development,1
"1,663,788,937.303",CTJJPe4CI8SQmoKfi7,143.88.5.11,"44,184",143.88.5.12,"62,467",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:4T/k12I9X+wbX8ktH3Y5VvxlWNs=,"9/21/2022, 12:35:37 PM",T1587,Resource Development,1
"1,663,787,691.488",C95ASmCOUAVc6ILXi,143.88.5.11,"54,413",143.88.5.12,"59,712",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:VVJ9o7/9jx0YJoutPwPyKWgKNow=,"9/21/2022, 12:14:51 PM",T1587,Resource Development,1
"1,663,787,688.971",CeNUsG3nxiiQ7kWsx8,143.88.5.11,"54,412",143.88.5.12,"63,256",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:GqRHljpxkkfWWX7jMBb+KsIquAc=,"9/21/2022, 12:14:48 PM",T1587,Resource Development,1
"1,663,787,615.533",ClJtn43l4Fsjmc2Q82,143.88.5.11,"54,413",143.88.5.12,"23,754",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cRP4b6SlmzbLpUP54SI9QjL8TdQ=,"9/21/2022, 12:13:35 PM",T1587,Resource Development,1
"1,663,788,900.636",CWQX0P1YE0LYADjvB3,143.88.5.11,"44,184",143.88.5.12,"4,117",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:PS5IKpQKNNltOTKrDq+UkwFyz3g=,"9/21/2022, 12:35:00 PM",T1587,Resource Development,1
"1,663,787,693.705",C8HWyA3NdSOn4KkM3j,143.88.5.11,"54,412",143.88.5.12,874,tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:n/gwr9g/48b6xC4CJ5WJJfuxTEs=,"9/21/2022, 12:14:53 PM",T1587,Resource Development,1
